ticker	t	n_	n	n+	n_free	p_	p	n_buy	n_sell	n_dvdnd	n_cmpns	n_delta	n_hld	cst_buy	cst_sell	prc_b	prc_s	v_div	P_cmpns	P_delta	P_hld	P_div	fee	P	value
~cash	24/12/20 09:00	171558.7978499999	169716.32707499986	0	0.0	1	1	0	0	0	0	0	171558.7978499999	0	0			0	0	0	0.0	0	0.0	0.0	169716.32707499986
~cash	24/12/20 10:00	169716.32707499986	168959.4575749999	0	0.0	1	1	0	0	0	0	0	169716.32707499986	0	0			0	0	0	0.0	0	0.0	0.0	168959.4575749999
~cash	24/12/20 11:00	168959.4575749999	168206.5813249999	0	0.0	1	1	0	0	0	0	0	168959.4575749999	0	0			0	0	0	0.0	0	0.0	0.0	168206.5813249999
~cash	24/12/20 12:00	168206.5813249999	168206.5813249999	0	0.0	1	1	0	0	0	0	0	168206.5813249999	0	0			0	0	0	0.0	0	0.0	0.0	168206.5813249999
~cash	24/12/20 13:00	168206.5813249999	171780.0023249999	0	3573.421000000002	1	1	0	0	0	0	0	168206.5813249999	0	0			0	0	0	0.0	0	0.0	0.0	171780.0023249999
~cash	24/12/20 14:00	171780.0023249999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	171780.0023249999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 15:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 16:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 17:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 18:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 19:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	24/12/20 20:00	167836.3514849999	167836.3514849999	0	0.0	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	167836.3514849999
~cash	25/12/20 07:00	167836.3514849999	174242.2799849999	0	6405.928500000009	1	1	0	0	0	0	0	167836.3514849999	0	0			0	0	0	0.0	0	0.0	0.0	174242.2799849999
~cash	25/12/20 08:00	174242.2799849999	172913.45590499992	0	0.0	1	1	0	0	0	0	0	174242.2799849999	0	0			0	0	0	0.0	0	0.0	0.0	172913.45590499992
~cash	25/12/20 09:00	172913.45590499992	168081.04090499994	0	0.0	1	1	0	0	0	0	0	172913.45590499992	0	0			0	0	0	0.0	0	0.0	0.0	168081.04090499994
~cash	25/12/20 10:00	168081.04090499994	170844.65840499994	0	2763.617499999993	1	1	0	0	0	0	0	168081.04090499994	0	0			0	0	0	0.0	0	0.0	0.0	170844.65840499994
~cash	25/12/20 11:00	170844.65840499994	169284.7252049999	0	0.0	1	1	0	0	0	0	0	170844.65840499994	0	0			0	0	0	0.0	0	0.0	0.0	169284.7252049999
~cash	25/12/20 12:00	169284.7252049999	168963.76480499993	0	0.0	1	1	0	0	0	0	0	169284.7252049999	0	0			0	0	0	0.0	0	0.0	0.0	168963.76480499993
~cash	25/12/20 13:00	168963.76480499993	147485.61650999988	0	0.0	1	1	0	0	0	0	0	168963.76480499993	0	0			0	0	0	0.0	0	0.0	0.0	147485.61650999988
~cash	25/12/20 14:00	147485.61650999988	147563.21768999987	0	77.60117999999784	1	1	0	0	0	0	0	147485.61650999988	0	0			0	0	0	0.0	0	0.0	0.0	147563.21768999987
~cash	25/12/20 15:00	147563.21768999987	147413.7966899999	0	0.0	1	1	0	0	0	0	0	147563.21768999987	0	0			0	0	0	0.0	0	0.0	0.0	147413.7966899999
~cash	25/12/20 16:00	147413.7966899999	147413.7966899999	0	0.0	1	1	0	0	0	0	0	147413.7966899999	0	0			0	0	0	0.0	0	0.0	0.0	147413.7966899999
~cash	25/12/20 17:00	147413.7966899999	147413.7966899999	0	0.0	1	1	0	0	0	0	0	147413.7966899999	0	0			0	0	0	0.0	0	0.0	0.0	147413.7966899999
~cash	25/12/20 18:00	147413.7966899999	148193.8271899999	0	780.0304999999935	1	1	0	0	0	0	0	147413.7966899999	0	0			0	0	0	0.0	0	0.0	0.0	148193.8271899999
~cash	25/12/20 19:00	148193.8271899999	148193.8271899999	0	0.0	1	1	0	0	0	0	0	148193.8271899999	0	0			0	0	0	0.0	0	0.0	0.0	148193.8271899999
~cash	25/12/20 20:00	148193.8271899999	148193.8271899999	0	0.0	1	1	0	0	0	0	0	148193.8271899999	0	0			0	0	0	0.0	0	0.0	0.0	148193.8271899999
~cash	28/12/20 07:00	148193.8271899999	148174.99193999992	0	0.0	1	1	0	0	0	0	0	148193.8271899999	0	0			0	0	0	0.0	0	0.0	0.0	148174.99193999992
~cash	28/12/20 08:00	148174.99193999992	148210.76168999993	0	35.76975000000675	1	1	0	0	0	0	0	148174.99193999992	0	0			0	0	0	0.0	0	0.0	0.0	148210.76168999993
~cash	28/12/20 09:00	148210.76168999993	148210.76168999993	0	0.0	1	1	0	0	0	0	0	148210.76168999993	0	0			0	0	0	0.0	0	0.0	0.0	148210.76168999993
~cash	28/12/20 10:00	148210.76168999993	148939.63118	0	728.8694900000701	1	1	0	0	0	0	0	148210.76168999993	0	0			0	0	0	0.0	0	0.0	0.0	148939.63118
~cash	28/12/20 11:00	148939.63118	149372.04962	5000.0	5432.418440000009	1	1	0	0	0	0	0	148939.63118	0	0			0	0	0	0.0	0	0.0	0.0	149372.04962
~cash	28/12/20 12:00	149372.04962	149372.04962	0	0.0	1	1	0	0	0	0	0	149372.04962	0	0			0	0	0	0.0	0	0.0	0.0	149372.04962
~cash	28/12/20 13:00	149372.04962	149372.04962	0	0.0	1	1	0	0	0	0	0	149372.04962	0	0			0	0	0	0.0	0	0.0	0.0	149372.04962
~cash	28/12/20 14:00	149372.04962	149531.76132000002	0	159.7117000000144	1	1	0	0	0	0	0	149372.04962	0	0			0	0	0	0.0	0	0.0	0.0	149531.76132000002
~cash	28/12/20 15:00	149531.76132000002	150144.63689000008	0	612.875570000062	1	1	0	0	0	0	0	149531.76132000002	0	0			0	0	0	0.0	0	0.0	0.0	150144.63689000008
~cash	28/12/20 16:00	150144.63689000008	150144.63689000008	0	0.0	1	1	0	0	0	0	0	150144.63689000008	0	0			0	0	0	0.0	0	0.0	0.0	150144.63689000008
~cash	28/12/20 17:00	150144.63689000008	157384.81499000007	0	7240.17809999999	1	1	0	0	0	0	0	150144.63689000008	0	0			0	0	0	0.0	0	0.0	0.0	157384.81499000007
~cash	28/12/20 18:00	157384.81499000007	157384.81499000007	0	0.0	1	1	0	0	0	0	0	157384.81499000007	0	0			0	0	0	0.0	0	0.0	0.0	157384.81499000007
~cash	28/12/20 19:00	157384.81499000007	150111.58019000007	0	0.0	1	1	0	0	0	0	0	157384.81499000007	0	0			0	0	0	0.0	0	0.0	0.0	150111.58019000007
~cash	28/12/20 20:00	150111.58019000007	151927.07199000005	0	1815.4917999999889	1	1	0	0	0	0	0	150111.58019000007	0	0			0	0	0	0.0	0	0.0	0.0	151927.07199000005
~cash	29/12/20 07:00	151927.07199000005	151215.03530000016	0	0.0	1	1	0	0	0	0	0	151927.07199000005	0	0			0	0	0	0.0	0	0.0	0.0	151215.03530000016
~cash	29/12/20 08:00	151215.03530000016	151987.9460500002	0	772.9107500000391	1	1	0	0	0	0	0	151215.03530000016	0	0			0	0	0	0.0	0	0.0	0.0	151987.9460500002
~cash	29/12/20 09:00	151987.9460500002	151436.0413300002	0	0.0	1	1	0	0	0	0	0	151987.9460500002	0	0			0	0	0	0.0	0	0.0	0.0	151436.0413300002
~cash	29/12/20 10:00	151436.0413300002	151436.0413300002	0	0.0	1	1	0	0	0	0	0	151436.0413300002	0	0			0	0	0	0.0	0	0.0	0.0	151436.0413300002
~cash	29/12/20 11:00	151436.0413300002	151436.0413300002	0	0.0	1	1	0	0	0	0	0	151436.0413300002	0	0			0	0	0	0.0	0	0.0	0.0	151436.0413300002
~cash	29/12/20 12:00	151436.0413300002	151436.0413300002	0	0.0	1	1	0	0	0	0	0	151436.0413300002	0	0			0	0	0	0.0	0	0.0	0.0	151436.0413300002
~cash	29/12/20 13:00	151436.0413300002	152650.8415800003	0	1214.8002500000875	1	1	0	0	0	0	0	151436.0413300002	0	0			0	0	0	0.0	0	0.0	0.0	152650.8415800003
~cash	29/12/20 14:00	152650.8415800003	170463.63686500027	0	17812.79528499997	1	1	0	0	0	0	0	152650.8415800003	0	0			0	0	0	0.0	0	0.0	0.0	170463.63686500027
~cash	29/12/20 15:00	170463.63686500027	166508.39071500028	0	0.0	1	1	0	0	0	0	0	170463.63686500027	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	29/12/20 16:00	166508.39071500028	166508.39071500028	0	0.0	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	29/12/20 17:00	166508.39071500028	166508.39071500028	0	0.0	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	29/12/20 18:00	166508.39071500028	166508.39071500028	0	0.0	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	29/12/20 19:00	166508.39071500028	166508.39071500028	0	0.0	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	29/12/20 20:00	166508.39071500028	166508.39071500028	0	0.0	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	166508.39071500028
~cash	30/12/20 07:00	166508.39071500028	175084.97240500024	0	8576.581689999963	1	1	0	0	0	0	0	166508.39071500028	0	0			0	0	0	0.0	0	0.0	0.0	175084.97240500024
~cash	30/12/20 08:00	175084.97240500024	177402.84270500025	0	2317.8703000000096	1	1	0	0	0	0	0	175084.97240500024	0	0			0	0	0	0.0	0	0.0	0.0	177402.84270500025
~cash	30/12/20 09:00	177402.84270500025	167735.3513750002	0	0.0	1	1	0	0	0	0	0	177402.84270500025	0	0			0	0	0	0.0	0	0.0	0.0	167735.3513750002
~cash	30/12/20 10:00	167735.3513750002	167735.3513750002	0	0.0	1	1	0	0	0	0	0	167735.3513750002	0	0			0	0	0	0.0	0	0.0	0.0	167735.3513750002
~cash	30/12/20 11:00	167735.3513750002	173518.6536750002	0	5783.30230000001	1	1	0	0	0	0	0	167735.3513750002	0	0			0	0	0	0.0	0	0.0	0.0	173518.6536750002
~cash	30/12/20 12:00	173518.6536750002	167297.2113750002	0	0.0	1	1	0	0	0	0	0	173518.6536750002	0	0			0	0	0	0.0	0	0.0	0.0	167297.2113750002
~cash	30/12/20 13:00	167297.2113750002	166522.3241250002	0	0.0	1	1	0	0	0	0	0	167297.2113750002	0	0			0	0	0	0.0	0	0.0	0.0	166522.3241250002
~cash	30/12/20 14:00	166522.3241250002	122044.09612500019	45000.0	45000.0	1	1	0	0	0	0	0	166522.3241250002	0	0			0	0	0	0.0	0	0.0	0.0	122044.09612500019
~cash	30/12/20 15:00	122044.09612500019	118794.9761550002	0	0.0	1	1	0	0	0	0	0	122044.09612500019	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	30/12/20 16:00	118794.9761550002	118794.9761550002	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	30/12/20 17:00	118794.9761550002	118794.9761550002	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	30/12/20 18:00	118794.9761550002	118794.9761550002	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	30/12/20 19:00	118794.9761550002	118794.9761550002	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	30/12/20 20:00	118794.9761550002	118794.9761550002	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118794.9761550002
~cash	04/01/21 07:00	118794.9761550002	118622.50421500015	0	0.0	1	1	0	0	0	0	0	118794.9761550002	0	0			0	0	0	0.0	0	0.0	0.0	118622.50421500015
~cash	04/01/21 08:00	118622.50421500015	118313.66246500013	0	0.0	1	1	0	0	0	0	0	118622.50421500015	0	0			0	0	0	0.0	0	0.0	0.0	118313.66246500013
~cash	04/01/21 09:00	118313.66246500013	118313.66246500013	0	0.0	1	1	0	0	0	0	0	118313.66246500013	0	0			0	0	0	0.0	0	0.0	0.0	118313.66246500013
~cash	04/01/21 10:00	118313.66246500013	118260.00430000013	0	0.0	1	1	0	0	0	0	0	118313.66246500013	0	0			0	0	0	0.0	0	0.0	0.0	118260.00430000013
~cash	04/01/21 11:00	118260.00430000013	118260.00430000013	0	0.0	1	1	0	0	0	0	0	118260.00430000013	0	0			0	0	0	0.0	0	0.0	0.0	118260.00430000013
~cash	04/01/21 12:00	118260.00430000013	118588.29835000013	0	328.2940499999968	1	1	0	0	0	0	0	118260.00430000013	0	0			0	0	0	0.0	0	0.0	0.0	118588.29835000013
~cash	04/01/21 13:00	118588.29835000013	118614.23320000012	0	25.934849999990547	1	1	0	0	0	0	0	118588.29835000013	0	0			0	0	0	0.0	0	0.0	0.0	118614.23320000012
~cash	04/01/21 14:00	118614.23320000012	120718.90180000012	0	2104.6686000000045	1	1	0	0	0	0	0	118614.23320000012	0	0			0	0	0	0.0	0	0.0	0.0	120718.90180000012
~cash	04/01/21 15:00	120718.90180000012	133518.4411150001	0	12799.539314999987	1	1	0	0	0	0	0	120718.90180000012	0	0			0	0	0	0.0	0	0.0	0.0	133518.4411150001
~cash	04/01/21 16:00	133518.4411150001	133518.4411150001	0	0.0	1	1	0	0	0	0	0	133518.4411150001	0	0			0	0	0	0.0	0	0.0	0.0	133518.4411150001
~cash	04/01/21 17:00	133518.4411150001	133518.4411150001	0	0.0	1	1	0	0	0	0	0	133518.4411150001	0	0			0	0	0	0.0	0	0.0	0.0	133518.4411150001
~cash	04/01/21 18:00	133518.4411150001	133518.4411150001	0	0.0	1	1	0	0	0	0	0	133518.4411150001	0	0			0	0	0	0.0	0	0.0	0.0	133518.4411150001
~cash	04/01/21 19:00	133518.4411150001	133518.4411150001	0	0.0	1	1	0	0	0	0	0	133518.4411150001	0	0			0	0	0	0.0	0	0.0	0.0	133518.4411150001
~cash	04/01/21 20:00	133518.4411150001	137177.0109150001	0	3658.5697999999975	1	1	0	0	0	0	0	133518.4411150001	0	0			0	0	0	0.0	0	0.0	0.0	137177.0109150001
~cash	05/01/21 07:00	137177.0109150001	134250.23481500015	0	0.0	1	1	0	0	0	0	0	137177.0109150001	0	0			0	0	0	0.0	0	0.0	0.0	134250.23481500015
~cash	05/01/21 08:00	134250.23481500015	135389.06511500015	0	1138.8303000000014	1	1	0	0	0	0	0	134250.23481500015	0	0			0	0	0	0.0	0	0.0	0.0	135389.06511500015
~cash	05/01/21 09:00	135389.06511500015	133848.00711500016	0	0.0	1	1	0	0	0	0	0	135389.06511500015	0	0			0	0	0	0.0	0	0.0	0.0	133848.00711500016
~cash	05/01/21 10:00	133848.00711500016	118351.46271500015	0	0.0	1	1	0	0	0	0	0	133848.00711500016	0	0			0	0	0	0.0	0	0.0	0.0	118351.46271500015
~cash	05/01/21 11:00	118351.46271500015	120650.91326500016	0	2299.4505500000087	1	1	0	0	0	0	0	118351.46271500015	0	0			0	0	0	0.0	0	0.0	0.0	120650.91326500016
~cash	05/01/21 12:00	120650.91326500016	118300.73876500016	0	0.0	1	1	0	0	0	0	0	120650.91326500016	0	0			0	0	0	0.0	0	0.0	0.0	118300.73876500016
~cash	05/01/21 13:00	118300.73876500016	118343.69831500006	0	42.95954999989772	1	1	0	0	0	0	0	118300.73876500016	0	0			0	0	0	0.0	0	0.0	0.0	118343.69831500006
~cash	05/01/21 14:00	118343.69831500006	118197.72536500006	0	0.0	1	1	0	0	0	0	0	118343.69831500006	0	0			0	0	0	0.0	0	0.0	0.0	118197.72536500006
~cash	05/01/21 15:00	118197.72536500006	118267.36611500007	0	69.64075000000594	1	1	0	0	0	0	0	118197.72536500006	0	0			0	0	0	0.0	0	0.0	0.0	118267.36611500007
~cash	05/01/21 16:00	118267.36611500007	118267.36611500007	0	0.0	1	1	0	0	0	0	0	118267.36611500007	0	0			0	0	0	0.0	0	0.0	0.0	118267.36611500007
~cash	05/01/21 17:00	118267.36611500007	118279.48816500006	0	12.12204999999085	1	1	0	0	0	0	0	118267.36611500007	0	0			0	0	0	0.0	0	0.0	0.0	118279.48816500006
~cash	05/01/21 18:00	118279.48816500006	118279.48816500006	0	0.0	1	1	0	0	0	0	0	118279.48816500006	0	0			0	0	0	0.0	0	0.0	0.0	118279.48816500006
~cash	05/01/21 19:00	118279.48816500006	118279.48816500006	0	0.0	1	1	0	0	0	0	0	118279.48816500006	0	0			0	0	0	0.0	0	0.0	0.0	118279.48816500006
~cash	05/01/21 20:00	118279.48816500006	118279.48816500006	0	0.0	1	1	0	0	0	0	0	118279.48816500006	0	0			0	0	0	0.0	0	0.0	0.0	118279.48816500006
~cash	06/01/21 07:00	118279.48816500006	122440.67826500007	0	4161.190100000007	1	1	0	0	0	0	0	118279.48816500006	0	0			0	0	0	0.0	0	0.0	0.0	122440.67826500007
~cash	06/01/21 08:00	122440.67826500007	121786.52326500007	0	0.0	1	1	0	0	0	0	0	122440.67826500007	0	0			0	0	0	0.0	0	0.0	0.0	121786.52326500007
~cash	06/01/21 09:00	121786.52326500007	118294.87831500007	0	0.0	1	1	0	0	0	0	0	121786.52326500007	0	0			0	0	0	0.0	0	0.0	0.0	118294.87831500007
~cash	06/01/21 10:00	118294.87831500007	121993.2896650001	0	3698.4113500000385	1	1	0	0	0	0	0	118294.87831500007	0	0			0	0	0	0.0	0	0.0	0.0	121993.2896650001
~cash	06/01/21 11:00	121993.2896650001	121547.0482650001	0	0.0	1	1	0	0	0	0	0	121993.2896650001	0	0			0	0	0	0.0	0	0.0	0.0	121547.0482650001
~cash	06/01/21 12:00	121547.0482650001	121547.0482650001	0	0.0	1	1	0	0	0	0	0	121547.0482650001	0	0			0	0	0	0.0	0	0.0	0.0	121547.0482650001
~cash	06/01/21 13:00	121547.0482650001	120280.38701500013	0	0.0	1	1	0	0	0	0	0	121547.0482650001	0	0			0	0	0	0.0	0	0.0	0.0	120280.38701500013
~cash	06/01/21 14:00	120280.38701500013	130635.07081500013	0	10354.683799999999	1	1	0	0	0	0	0	120280.38701500013	0	0			0	0	0	0.0	0	0.0	0.0	130635.07081500013
~cash	06/01/21 15:00	130635.07081500013	152015.77511500014	0	21380.704300000012	1	1	0	0	0	0	0	130635.07081500013	0	0			0	0	0	0.0	0	0.0	0.0	152015.77511500014
~cash	06/01/21 16:00	152015.77511500014	152015.77511500014	0	0.0	1	1	0	0	0	0	0	152015.77511500014	0	0			0	0	0	0.0	0	0.0	0.0	152015.77511500014
~cash	06/01/21 17:00	152015.77511500014	152015.77511500014	0	0.0	1	1	0	0	0	0	0	152015.77511500014	0	0			0	0	0	0.0	0	0.0	0.0	152015.77511500014
~cash	06/01/21 18:00	152015.77511500014	152015.77511500014	0	0.0	1	1	0	0	0	0	0	152015.77511500014	0	0			0	0	0	0.0	0	0.0	0.0	152015.77511500014
~cash	06/01/21 19:00	152015.77511500014	152013.38741500012	0	0.0	1	1	0	0	0	0	0	152015.77511500014	0	0			0	0	0	0.0	0	0.0	0.0	152013.38741500012
~cash	06/01/21 20:00	152013.38741500012	149195.4791650001	0	0.0	1	1	0	0	0	0	0	152013.38741500012	0	0			0	0	0	0.0	0	0.0	0.0	149195.4791650001
~cash	08/01/21 07:00	149195.4791650001	133007.37366500014	0	0.0	1	1	0	0	0	0	0	149195.4791650001	0	0			0	0	0	0.0	0	0.0	0.0	133007.37366500014
~cash	08/01/21 08:00	133007.37366500014	133007.37366500014	0	0.0	1	1	0	0	0	0	0	133007.37366500014	0	0			0	0	0	0.0	0	0.0	0.0	133007.37366500014
~cash	08/01/21 09:00	133007.37366500014	133070.82316500013	0	63.44949999998789	1	1	0	0	0	0	0	133007.37366500014	0	0			0	0	0	0.0	0	0.0	0.0	133070.82316500013
~cash	08/01/21 10:00	133070.82316500013	133046.00371500012	0	0.0	1	1	0	0	0	0	0	133070.82316500013	0	0			0	0	0	0.0	0	0.0	0.0	133046.00371500012
~cash	08/01/21 11:00	133046.00371500012	133046.00371500012	0	0.0	1	1	0	0	0	0	0	133046.00371500012	0	0			0	0	0	0.0	0	0.0	0.0	133046.00371500012
~cash	08/01/21 12:00	133046.00371500012	133046.00371500012	0	0.0	1	1	0	0	0	0	0	133046.00371500012	0	0			0	0	0	0.0	0	0.0	0.0	133046.00371500012
~cash	08/01/21 13:00	133046.00371500012	130302.13861500012	0	0.0	1	1	0	0	0	0	0	133046.00371500012	0	0			0	0	0	0.0	0	0.0	0.0	130302.13861500012
~cash	08/01/21 14:00	130302.13861500012	130415.30081500018	0	113.16220000006433	1	1	0	0	0	0	0	130302.13861500012	0	0			0	0	0	0.0	0	0.0	0.0	130415.30081500018
~cash	08/01/21 15:00	130415.30081500018	130415.30081500018	0	0.0	1	1	0	0	0	0	0	130415.30081500018	0	0			0	0	0	0.0	0	0.0	0.0	130415.30081500018
~cash	08/01/21 16:00	130415.30081500018	135787.77891500015	0	5372.478099999964	1	1	0	0	0	0	0	130415.30081500018	0	0			0	0	0	0.0	0	0.0	0.0	135787.77891500015
~cash	08/01/21 17:00	135787.77891500015	135787.77891500015	0	0.0	1	1	0	0	0	0	0	135787.77891500015	0	0			0	0	0	0.0	0	0.0	0.0	135787.77891500015
~cash	08/01/21 18:00	135787.77891500015	135787.77891500015	0	0.0	1	1	0	0	0	0	0	135787.77891500015	0	0			0	0	0	0.0	0	0.0	0.0	135787.77891500015
~cash	08/01/21 19:00	135787.77891500015	154925.20541500015	0	19137.4265	1	1	0	0	0	0	0	135787.77891500015	0	0			0	0	0	0.0	0	0.0	0.0	154925.20541500015
~cash	08/01/21 20:00	154925.20541500015	156448.26581500017	0	1523.0604000000167	1	1	0	0	0	0	0	154925.20541500015	0	0			0	0	0	0.0	0	0.0	0.0	156448.26581500017
~cash	11/01/21 07:00	156448.26581500017	134489.18566500017	0	0.0	1	1	0	0	0	0	0	156448.26581500017	0	0			0	0	0	0.0	0	0.0	0.0	134489.18566500017
~cash	11/01/21 08:00	134489.18566500017	98400.77771500022	0	0.0	1	1	0	0	0	0	0	134489.18566500017	0	0			0	0	0	0.0	0	0.0	0.0	98400.77771500022
~cash	11/01/21 09:00	98400.77771500022	97928.85001500022	0	0.0	1	1	0	0	0	0	0	98400.77771500022	0	0			0	0	0	0.0	0	0.0	0.0	97928.85001500022
~cash	11/01/21 10:00	97928.85001500022	97928.85001500022	0	0.0	1	1	0	0	0	0	0	97928.85001500022	0	0			0	0	0	0.0	0	0.0	0.0	97928.85001500022
~cash	11/01/21 11:00	97928.85001500022	97928.85001500022	0	0.0	1	1	0	0	0	0	0	97928.85001500022	0	0			0	0	0	0.0	0	0.0	0.0	97928.85001500022
~cash	11/01/21 12:00	97928.85001500022	97928.85001500022	0	0.0	1	1	0	0	0	0	0	97928.85001500022	0	0			0	0	0	0.0	0	0.0	0.0	97928.85001500022
~cash	11/01/21 13:00	97928.85001500022	97866.61501500024	0	0.0	1	1	0	0	0	0	0	97928.85001500022	0	0			0	0	0	0.0	0	0.0	0.0	97866.61501500024
~cash	11/01/21 14:00	97866.61501500024	90347.53336500027	0	0.0	1	1	0	0	0	0	0	97866.61501500024	0	0			0	0	0	0.0	0	0.0	0.0	90347.53336500027
~cash	11/01/21 15:00	90347.53336500027	90347.53336500027	0	0.0	1	1	0	0	0	0	0	90347.53336500027	0	0			0	0	0	0.0	0	0.0	0.0	90347.53336500027
~cash	11/01/21 16:00	90347.53336500027	90347.53336500027	0	0.0	1	1	0	0	0	0	0	90347.53336500027	0	0			0	0	0	0.0	0	0.0	0.0	90347.53336500027
~cash	11/01/21 17:00	90347.53336500027	94411.37311500029	0	4063.8397500000137	1	1	0	0	0	0	0	90347.53336500027	0	0			0	0	0	0.0	0	0.0	0.0	94411.37311500029
~cash	11/01/21 18:00	94411.37311500029	94411.37311500029	0	0.0	1	1	0	0	0	0	0	94411.37311500029	0	0			0	0	0	0.0	0	0.0	0.0	94411.37311500029
~cash	11/01/21 19:00	94411.37311500029	94411.37311500029	0	0.0	1	1	0	0	0	0	0	94411.37311500029	0	0			0	0	0	0.0	0	0.0	0.0	94411.37311500029
~cash	11/01/21 20:00	94411.37311500029	94411.37311500029	0	0.0	1	1	0	0	0	0	0	94411.37311500029	0	0			0	0	0	0.0	0	0.0	0.0	94411.37311500029
~cash	12/01/21 07:00	94411.37311500029	91055.18814000029	0	0.0	1	1	0	0	0	0	0	94411.37311500029	0	0			0	0	0	0.0	0	0.0	0.0	91055.18814000029
~cash	12/01/21 08:00	91055.18814000029	90382.0517400003	0	0.0	1	1	0	0	0	0	0	91055.18814000029	0	0			0	0	0	0.0	0	0.0	0.0	90382.0517400003
~cash	12/01/21 09:00	90382.0517400003	90389.81814000032	0	7.766400000022259	1	1	0	0	0	0	0	90382.0517400003	0	0			0	0	0	0.0	0	0.0	0.0	90389.81814000032
~cash	12/01/21 10:00	90389.81814000032	126850.44339000034	0	36460.62525000001	1	1	0	0	0	0	0	90389.81814000032	0	0			0	0	0	0.0	0	0.0	0.0	126850.44339000034
~cash	12/01/21 11:00	126850.44339000034	125319.67839000034	0	0.0	1	1	0	0	0	0	0	126850.44339000034	0	0			0	0	0	0.0	0	0.0	0.0	125319.67839000034
~cash	12/01/21 12:00	125319.67839000034	125319.67839000034	0	0.0	1	1	0	0	0	0	0	125319.67839000034	0	0			0	0	0	0.0	0	0.0	0.0	125319.67839000034
~cash	12/01/21 13:00	125319.67839000034	134518.67699000033	0	9198.998599999992	1	1	0	0	0	0	0	125319.67839000034	0	0			0	0	0	0.0	0	0.0	0.0	134518.67699000033
~cash	12/01/21 14:00	134518.67699000033	140920.87429000033	0	6402.1973	1	1	0	0	0	0	0	134518.67699000033	0	0			0	0	0	0.0	0	0.0	0.0	140920.87429000033
~cash	12/01/21 15:00	140920.87429000033	167391.78294000038	0	26470.908650000056	1	1	0	0	0	0	0	140920.87429000033	0	0			0	0	0	0.0	0	0.0	0.0	167391.78294000038
~cash	12/01/21 16:00	167391.78294000038	167391.78294000038	0	0.0	1	1	0	0	0	0	0	167391.78294000038	0	0			0	0	0	0.0	0	0.0	0.0	167391.78294000038
~cash	12/01/21 17:00	167391.78294000038	165247.61139000038	0	0.0	1	1	0	0	0	0	0	167391.78294000038	0	0			0	0	0	0.0	0	0.0	0.0	165247.61139000038
~cash	12/01/21 18:00	165247.61139000038	167386.9411900004	0	2139.329800000007	1	1	0	0	0	0	0	165247.61139000038	0	0			0	0	0	0.0	0	0.0	0.0	167386.9411900004
~cash	12/01/21 19:00	167386.9411900004	167386.9411900004	0	0.0	1	1	0	0	0	0	0	167386.9411900004	0	0			0	0	0	0.0	0	0.0	0.0	167386.9411900004
~cash	12/01/21 20:00	167386.9411900004	167386.9411900004	0	0.0	1	1	0	0	0	0	0	167386.9411900004	0	0			0	0	0	0.0	0	0.0	0.0	167386.9411900004
